trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.95}",25,0,-25.450750937772543,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
2,False,"{'a': 0.5, 'e': 0.8999999999999999}",25,12,-27.814172417192143,"{0: 11, 1: 0, 2: 0, 3: 2, 4: 0}",1
3,False,"{'a': 0.5, 'e': 0.8499999999999999}",25,0,-61.79732765618327,"{0: 17, 1: 0, 2: 8, 3: 0, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0.7999999999999998}",35,0,-250.32196666237067,"{0: 19, 1: 0, 2: 11, 3: 2, 4: 3}",0
5,False,"{'a': 0.5, 'e': 0.7499999999999998}",35,0,-136.6441929627923,"{0: 25, 1: 0, 2: 6, 3: 3, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.6999999999999997}",20,0,-1.6665188654116307,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
7,False,"{'a': 0.5, 'e': 0.6499999999999997}",25,0,-140.2483942473746,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
8,False,"{'a': 0.5, 'e': 0.5999999999999996}",20,11,-51.35378763433433,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
9,False,"{'a': 0.5, 'e': 0.5499999999999996}",20,9,-8.172803846041745,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
10,False,"{'a': 0.5, 'e': 0.4999999999999996}",25,0,-175.02223777188576,"{0: 13, 1: 0, 2: 9, 3: 1, 4: 2}",0
11,False,"{'a': 0.5, 'e': 0.4499999999999996}",30,0,-100.42566693960688,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
12,False,"{'a': 0.5, 'e': 0.39999999999999963}",20,0,-3.8288723422901536,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.34999999999999964}",20,0,-64.56546723391737,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0.29999999999999966}",25,0,-157.30646177966653,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
15,False,"{'a': 0.5, 'e': 0.24999999999999967}",30,6,-75.591723031248,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 2}",1
16,False,"{'a': 0.5, 'e': 0.19999999999999968}",25,0,-44.64343244815698,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
17,False,"{'a': 0.5, 'e': 0.1499999999999997}",25,3,-46.273944605259665,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 1}",1
18,False,"{'a': 0.5, 'e': 0.09999999999999969}",35,6,2.326809060747644,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 0}",1
19,False,"{'a': 0.5, 'e': 0.049999999999999684}",30,0,-157.02993707922658,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 4}",0
20,False,"{'a': 0.5, 'e': -3.191891195797325e-16}",25,0,2.1628796768024405,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",25,0,8.294793821288188,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",20,0,14.266535683011757,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",25,0,-36.091323432037214,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
4,True,"{'a': 0, 'e': 0}",20,0,21.570633723085404,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",25,0,23.907647416244323,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",20,0,8.768757680312566,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",30,8,32.46099960809692,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,0,-31.674450374483367,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
