trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
18,False,"{'a': 0.7, 'e': 0.9838436927881214}",20,8,-57.63757070858717,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
19,False,"{'a': 0.7, 'e': 0.9820042351172703}",20,0,-165.74033491312892,"{0: 8, 1: 3, 2: 6, 3: 1, 4: 2}",0
20,False,"{'a': 0.7, 'e': 0.9800665778412416}",30,0,-267.7213569736868,"{0: 17, 1: 0, 2: 7, 3: 1, 4: 5}",0
21,False,"{'a': 0.7, 'e': 0.9780309147241483}",20,0,-102.63818236283075,"{0: 7, 1: 6, 2: 6, 3: 1, 4: 0}",0
22,False,"{'a': 0.7, 'e': 0.9758974493306055}",20,0,-73.43686937808276,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
23,False,"{'a': 0.7, 'e': 0.9736663950053749}",20,0,-63.69697599285641,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
24,False,"{'a': 0.7, 'e': 0.9713379748520297}",25,0,-117.67705344781348,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
25,False,"{'a': 0.7, 'e': 0.9689124217106447}",25,0,-154.05833104921066,"{0: 10, 1: 3, 2: 9, 3: 3, 4: 0}",0
26,False,"{'a': 0.7, 'e': 0.9663899781345132}",25,10,-35.94119243272079,"{0: 8, 1: 4, 2: 3, 3: 0, 4: 0}",1
27,False,"{'a': 0.7, 'e': 0.9637708963658905}",20,0,-148.67310726648577,"{0: 11, 1: 3, 2: 2, 3: 2, 4: 2}",0
28,False,"{'a': 0.7, 'e': 0.9610554383107709}",30,0,-309.719948611363,"{0: 8, 1: 6, 2: 11, 3: 1, 4: 4}",0
29,False,"{'a': 0.7, 'e': 0.9582438755126972}",20,0,-138.09799465080982,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
30,False,"{'a': 0.7, 'e': 0.955336489125606}",25,0,-192.69546223497906,"{0: 11, 1: 3, 2: 7, 3: 2, 4: 2}",0
31,False,"{'a': 0.7, 'e': 0.9523335698857134}",30,0,-104.73005262711675,"{0: 16, 1: 9, 2: 4, 3: 0, 4: 1}",0
32,False,"{'a': 0.7, 'e': 0.9492354180824408}",25,0,-228.63914371514667,"{0: 11, 1: 4, 2: 5, 3: 1, 4: 4}",0
33,False,"{'a': 0.7, 'e': 0.946042343528387}",20,0,-65.68763067001441,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
34,False,"{'a': 0.7, 'e': 0.9427546655283462}",20,2,-85.61421481780769,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 1}",1
35,False,"{'a': 0.7, 'e': 0.9393727128473789}",20,0,-132.92304820255086,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
36,False,"{'a': 0.7, 'e': 0.9358968236779348}",25,0,-200.40716852726044,"{0: 11, 1: 6, 2: 4, 3: 1, 4: 3}",0
37,False,"{'a': 0.7, 'e': 0.9323273456060345}",30,0,-230.74251864968463,"{0: 14, 1: 3, 2: 9, 3: 1, 4: 3}",0
38,False,"{'a': 0.7, 'e': 0.9286646355765102}",25,0,-178.58424684330384,"{0: 12, 1: 6, 2: 4, 3: 0, 4: 3}",0
39,False,"{'a': 0.7, 'e': 0.9249090598573131}",25,0,-102.23804834645071,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
40,False,"{'a': 0.7, 'e': 0.9210609940028851}",20,0,-113.89430397638029,"{0: 7, 1: 2, 2: 11, 3: 0, 4: 0}",0
41,False,"{'a': 0.7, 'e': 0.9171208228166051}",20,0,-155.82866576862148,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
42,False,"{'a': 0.7, 'e': 0.9130889403123083}",20,0,-39.40159667207308,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",0
43,False,"{'a': 0.7, 'e': 0.9089657496748851}",20,0,-108.9781502404391,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
44,False,"{'a': 0.7, 'e': 0.9047516632199634}",20,0,-71.94012515225855,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
45,False,"{'a': 0.7, 'e': 0.9004471023526769}",20,0,-86.88347432744406,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
46,False,"{'a': 0.7, 'e': 0.8960524975255252}",25,0,-147.25868645367734,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
47,False,"{'a': 0.7, 'e': 0.891568288195329}",25,0,-171.29688819815075,"{0: 13, 1: 6, 2: 3, 3: 0, 4: 3}",0
48,False,"{'a': 0.7, 'e': 0.8869949227792842}",25,0,-108.55151767789495,"{0: 13, 1: 6, 2: 5, 3: 0, 4: 1}",0
49,False,"{'a': 0.7, 'e': 0.8823328586101215}",25,0,-83.88667312173943,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 0}",0
50,False,"{'a': 0.7, 'e': 0.8775825618903728}",20,0,-144.16883689569872,"{0: 7, 1: 4, 2: 7, 3: 1, 4: 1}",0
51,False,"{'a': 0.7, 'e': 0.8727445076457513}",20,0,-40.38538938921268,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
52,False,"{'a': 0.7, 'e': 0.8678191796776499}",30,0,-261.0692561323961,"{0: 12, 1: 5, 2: 7, 3: 3, 4: 3}",0
53,False,"{'a': 0.7, 'e': 0.862807070514761}",25,0,-178.35257353985088,"{0: 11, 1: 4, 2: 7, 3: 1, 4: 2}",0
54,False,"{'a': 0.7, 'e': 0.8577086813638242}",20,0,-99.55206364317415,"{0: 10, 1: 3, 2: 5, 3: 2, 4: 0}",0
55,False,"{'a': 0.7, 'e': 0.8525245220595057}",25,12,-73.82451947641437,"{0: 6, 1: 3, 2: 3, 3: 0, 4: 1}",1
56,False,"{'a': 0.7, 'e': 0.8472551110134161}",20,0,-161.4835276841238,"{0: 10, 1: 4, 2: 3, 3: 0, 4: 3}",0
57,False,"{'a': 0.7, 'e': 0.8419009751622688}",25,0,-168.48518427329225,"{0: 7, 1: 9, 2: 7, 3: 1, 4: 1}",0
58,False,"{'a': 0.7, 'e': 0.8364626499151869}",25,0,-184.9369862379608,"{0: 12, 1: 3, 2: 7, 3: 0, 4: 3}",0
59,False,"{'a': 0.7, 'e': 0.8309406791001636}",20,0,-109.93011181978612,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
60,False,"{'a': 0.7, 'e': 0.8253356149096783}",25,11,-57.713376184390114,"{0: 8, 1: 3, 2: 2, 3: 0, 4: 1}",1
61,False,"{'a': 0.7, 'e': 0.8196480178454795}",25,0,-104.66772995303823,"{0: 14, 1: 6, 2: 3, 3: 1, 4: 1}",0
62,False,"{'a': 0.7, 'e': 0.8138784566625339}",20,0,-71.22013034919023,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
63,False,"{'a': 0.7, 'e': 0.8080275083121519}",20,0,-67.786892852107,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
64,False,"{'a': 0.7, 'e': 0.8020957578842927}",25,0,-115.82540772733208,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
65,False,"{'a': 0.7, 'e': 0.7960837985490559}",25,0,-121.74803331065546,"{0: 13, 1: 2, 2: 9, 3: 0, 4: 1}",0
66,False,"{'a': 0.7, 'e': 0.7899922314973651}",25,0,-152.5491543198869,"{0: 11, 1: 5, 2: 7, 3: 0, 4: 2}",0
67,False,"{'a': 0.7, 'e': 0.7838216658808492}",25,0,-122.24558617978701,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
68,False,"{'a': 0.7, 'e': 0.7775727187509279}",25,0,-191.79550147985182,"{0: 12, 1: 4, 2: 5, 3: 1, 4: 3}",0
69,False,"{'a': 0.7, 'e': 0.7712460149971067}",25,0,-148.72411423032145,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
70,False,"{'a': 0.7, 'e': 0.7648421872844885}",20,0,-65.75536826024091,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
71,False,"{'a': 0.7, 'e': 0.7583618759905082}",30,17,5.510897237587046,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
72,False,"{'a': 0.7, 'e': 0.751805729140895}",20,11,-34.08002753966208,"{0: 5, 1: 1, 2: 2, 3: 1, 4: 0}",1
73,False,"{'a': 0.7, 'e': 0.7451744023448704}",20,0,-63.061100516105896,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
74,False,"{'a': 0.7, 'e': 0.7384685587295879}",20,0,-112.38495504980433,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
75,False,"{'a': 0.7, 'e': 0.7316888688738209}",30,0,-101.28879415019007,"{0: 20, 1: 4, 2: 3, 3: 2, 4: 1}",0
76,False,"{'a': 0.7, 'e': 0.7248360107409052}",25,0,-228.32694291677925,"{0: 12, 1: 5, 2: 3, 3: 1, 4: 4}",0
77,False,"{'a': 0.7, 'e': 0.7179106696109433}",25,0,-88.40036037166051,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
78,False,"{'a': 0.7, 'e': 0.7109135380122773}",30,0,-156.773982795149,"{0: 19, 1: 1, 2: 7, 3: 1, 4: 2}",0
79,False,"{'a': 0.7, 'e': 0.7038453156522361}",20,0,-64.8205310418023,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
80,False,"{'a': 0.7, 'e': 0.6967067093471654}",30,0,-168.75808353581175,"{0: 20, 1: 3, 2: 2, 3: 2, 4: 3}",0
81,False,"{'a': 0.7, 'e': 0.689498432951747}",20,0,-67.98330607116961,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
82,False,"{'a': 0.7, 'e': 0.6822212072876136}",35,13,-88.42187712412075,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 2}",1
83,False,"{'a': 0.7, 'e': 0.6748757600712672}",25,0,-137.65992366620245,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
84,False,"{'a': 0.7, 'e': 0.6674628258413081}",30,17,-32.40446859661197,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
85,False,"{'a': 0.7, 'e': 0.6599831458849822}",25,0,-69.75510474110634,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
86,False,"{'a': 0.7, 'e': 0.6524374681640519}",25,0,-93.49916212854244,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
87,False,"{'a': 0.7, 'e': 0.6448265472400012}",25,0,-124.25087358184,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
88,False,"{'a': 0.7, 'e': 0.6371511441985802}",25,5,-71.51989690511124,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",1
89,False,"{'a': 0.7, 'e': 0.6294120265736969}",25,14,-53.61136615023986,"{0: 6, 1: 3, 2: 1, 3: 0, 4: 1}",1
90,False,"{'a': 0.7, 'e': 0.6216099682706644}",30,7,-97.47876304315085,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 2}",1
91,False,"{'a': 0.7, 'e': 0.6137457494888116}",20,0,-53.59710696655248,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
92,False,"{'a': 0.7, 'e': 0.6058201566434628}",30,0,-147.7499243657851,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
93,False,"{'a': 0.7, 'e': 0.5978339822872982}",20,10,-46.01765611926346,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
94,False,"{'a': 0.7, 'e': 0.5897880250310983}",25,0,-147.48961452644178,"{0: 16, 1: 2, 2: 2, 3: 3, 4: 2}",0
95,False,"{'a': 0.7, 'e': 0.5816830894638836}",30,0,-112.2664129350332,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
96,False,"{'a': 0.7, 'e': 0.5735199860724567}",25,8,-74.01344816317773,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 1}",1
97,False,"{'a': 0.7, 'e': 0.5652995311603544}",20,0,-50.41149019987764,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
98,False,"{'a': 0.7, 'e': 0.5570225467662173}",30,0,-186.51509653158544,"{0: 15, 1: 4, 2: 8, 3: 1, 4: 2}",0
99,False,"{'a': 0.7, 'e': 0.5486898605815875}",20,6,-11.917010450887913,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
100,False,"{'a': 0.7, 'e': 0.5403023058681398}",20,4,19.484932378909058,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.7, 'e': 0.5318607213743555}",25,3,-113.9204748005476,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 2}",1
102,False,"{'a': 0.7, 'e': 0.5233659512516495}",20,0,-27.8312144733802,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
103,False,"{'a': 0.7, 'e': 0.5148188449699553}",20,0,-75.53619355948204,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
104,False,"{'a': 0.7, 'e': 0.5062202572327784}",25,4,-1.588022089683595,"{0: 17, 1: 3, 2: 1, 3: 0, 4: 0}",1
105,False,"{'a': 0.7, 'e': 0.49757104789172696}",20,0,-25.565355394274647,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
106,False,"{'a': 0.7, 'e': 0.4888720818605275}",20,0,-101.42482607668794,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
107,False,"{'a': 0.7, 'e': 0.4801242290285341}",35,0,-125.10133435890708,"{0: 26, 1: 0, 2: 6, 3: 1, 4: 2}",0
108,False,"{'a': 0.7, 'e': 0.47132836417373997}",20,5,-26.574931484187303,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
109,False,"{'a': 0.7, 'e': 0.4624853668753008}",20,0,-134.1246865757308,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
110,False,"{'a': 0.7, 'e': 0.4535961214255773}",35,0,-102.98570682571521,"{0: 28, 1: 1, 2: 3, 3: 1, 4: 2}",0
111,False,"{'a': 0.7, 'e': 0.4446615167417068}",25,13,-42.8828479143634,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
112,False,"{'a': 0.7, 'e': 0.4356824462767121}",30,0,-130.53794573029307,"{0: 18, 1: 4, 2: 5, 3: 2, 4: 1}",0
113,False,"{'a': 0.7, 'e': 0.4266598079301574}",20,2,-24.024284717714586,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
114,False,"{'a': 0.7, 'e': 0.4175945039583582}",20,0,-28.04576574690867,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
115,False,"{'a': 0.7, 'e': 0.4084874408841574}",25,0,-78.08490923935184,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
116,False,"{'a': 0.7, 'e': 0.3993395294062732}",25,11,-9.224294088016771,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
117,False,"{'a': 0.7, 'e': 0.3901516843082303}",20,1,-37.55118180624696,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
118,False,"{'a': 0.7, 'e': 0.38092482436688185}",20,0,-36.1829967226349,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
119,False,"{'a': 0.7, 'e': 0.371659872260533}",25,0,-60.718795333697116,"{0: 21, 1: 0, 2: 1, 3: 2, 4: 1}",0
120,False,"{'a': 0.7, 'e': 0.3623577544766736}",20,10,4.1076070598570205,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.7, 'e': 0.3530194012193304}",20,0,-3.1055831513052627,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
122,False,"{'a': 0.7, 'e': 0.34364574631604705}",30,8,-56.824455820562974,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 0}",1
123,False,"{'a': 0.7, 'e': 0.3342377271245026}",25,3,4.897841155892092,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
124,False,"{'a': 0.7, 'e': 0.32479628443877623}",25,0,-0.22780659276974835,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
125,False,"{'a': 0.7, 'e': 0.3153223623952687}",20,9,12.559716898840026,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.7, 'e': 0.30581690837828934}",20,5,20.222065764863643,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.7, 'e': 0.29628087292531874}",25,0,0.6854102792006094,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
128,False,"{'a': 0.7, 'e': 0.2867152096319555}",35,15,-0.48918553607807413,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",1
129,False,"{'a': 0.7, 'e': 0.2771208750565576}",30,15,-6.868878396969514,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
130,False,"{'a': 0.7, 'e': 0.26749882862458735}",25,0,-74.95409367779995,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
131,False,"{'a': 0.7, 'e': 0.25785003253266964}",25,12,-0.235598439598522,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
132,False,"{'a': 0.7, 'e': 0.2481754516523729}",30,3,-53.87063253225671,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 1}",1
133,False,"{'a': 0.7, 'e': 0.23847605343372313}",20,0,-32.70827863088607,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
134,False,"{'a': 0.7, 'e': 0.22875280780845939}",20,11,-1.510164293950632,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
135,False,"{'a': 0.7, 'e': 0.2190066870930415}",20,13,7.574904879448607,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.7, 'e': 0.20923866589141926}",20,12,4.754507123214542,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
137,False,"{'a': 0.7, 'e': 0.19944972099757285}",25,17,9.671220273984765,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.7, 'e': 0.18964083129783446}",20,0,33.50481120405358,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
139,False,"{'a': 0.7, 'e': 0.17981297767299959}",20,12,-27.666268195953307,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
140,False,"{'a': 0.7, 'e': 0.16996714290024104}",20,3,17.78263620154828,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
141,False,"{'a': 0.7, 'e': 0.16010431155483126}",25,8,27.60171818598441,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.7, 'e': 0.15022546991168584}",20,0,29.63633423600957,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
143,False,"{'a': 0.7, 'e': 0.14033160584673673}",20,8,17.1881819665702,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.7, 'e': 0.13042370873814554}",20,0,6.911962683756119,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
145,False,"{'a': 0.7, 'e': 0.12050276936736662}",25,11,23.533965958371944,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.7, 'e': 0.11056977982006959}",25,12,9.090221260831472,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
147,False,"{'a': 0.7, 'e': 0.10062573338693173}",20,14,10.121644406664684,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.7, 'e': 0.09067162446430968}",20,8,20.438215778748194,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.7, 'e': 0.08070844845480063}",20,14,4.2786728627467205,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.7, 'e': 0.0707372016677029}",25,0,25.24420422243616,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
151,False,"{'a': 0.7, 'e': 0.0607588812193859}",20,10,17.048943769927266,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.7, 'e': 0.05077448493357918}",20,15,9.440695383081708,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.7, 'e': 0.040785011241591035}",30,17,25.087462809324133,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.7, 'e': 0.03079145908246612}",25,11,24.063139037061724,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.7, 'e': 0.020794827803092428}",25,15,20.149086692057672,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.7, 'e': 0.010796117058267392}",25,13,22.827970658752385,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.7, 'e': 0.0007963267107332633}",20,4,20.84697459237982,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",35,17,26.897924129131642,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",30,19,20.883828428799696,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,17,13.866070868412185,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,9,30.056891206294367,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,15,21.426767930592785,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,7,14.729180841853026,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,11,25.06600170425518,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,12,32.30537920239925,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",35,11,40.760805894818326,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,14,10.930536866903648,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
