trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
22,False,"{'a': 0.7, 'e': 0.8525245220595057}",30,5,-150.99924990553737,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 2}",1
23,False,"{'a': 0.7, 'e': 0.8391923024206541}",20,0,-197.97581608539846,"{0: 9, 1: 0, 2: 7, 3: 1, 4: 3}",0
24,False,"{'a': 0.7, 'e': 0.8253356149096783}",20,13,2.418912023283017,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
25,False,"{'a': 0.7, 'e': 0.8109631195052179}",20,0,-113.51926426436853,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
26,False,"{'a': 0.7, 'e': 0.7960837985490559}",20,0,-108.92632606812819,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
27,False,"{'a': 0.7, 'e': 0.7807069511324468}",20,0,-27.02532930461728,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
28,False,"{'a': 0.7, 'e': 0.7648421872844885}",20,0,-199.1308102891528,"{0: 10, 1: 0, 2: 5, 3: 2, 4: 3}",0
29,False,"{'a': 0.7, 'e': 0.7484994219661651}",30,19,-78.49272361997832,"{0: 6, 1: 0, 2: 3, 3: 1, 4: 1}",1
30,False,"{'a': 0.7, 'e': 0.7316888688738209}",20,0,-156.0056540089786,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
31,False,"{'a': 0.7, 'e': 0.7144210340559314}",25,0,-176.92522452319838,"{0: 13, 1: 0, 2: 9, 3: 1, 4: 2}",0
32,False,"{'a': 0.7, 'e': 0.6967067093471654}",20,12,-7.945865308841943,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
33,False,"{'a': 0.7, 'e': 0.6785569656238399}",30,0,-100.91281579515173,"{0: 19, 1: 0, 2: 10, 3: 1, 4: 0}",0
34,False,"{'a': 0.7, 'e': 0.6599831458849822}",25,8,-45.69714549762992,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
35,False,"{'a': 0.7, 'e': 0.6409968581633251}",25,0,-123.12771194967544,"{0: 14, 1: 0, 2: 10, 3: 0, 4: 1}",0
36,False,"{'a': 0.7, 'e': 0.6216099682706644}",25,0,-64.46612859751912,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
37,False,"{'a': 0.7, 'e': 0.6018345923821126}",20,0,-169.60058729123125,"{0: 13, 1: 0, 2: 2, 3: 2, 4: 3}",0
38,False,"{'a': 0.7, 'e': 0.5816830894638836}",30,0,-158.73280671022994,"{0: 19, 1: 0, 2: 8, 3: 1, 4: 2}",0
39,False,"{'a': 0.7, 'e': 0.5611680535493414}",20,0,-87.0250716614046,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
40,False,"{'a': 0.7, 'e': 0.5403023058681398}",20,16,9.910642987240209,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 0.7, 'e': 0.5190988868333698}",20,0,-160.89716167122518,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 4}",0
42,False,"{'a': 0.7, 'e': 0.49757104789172696}",25,8,-131.404534229148,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 3}",1
43,False,"{'a': 0.7, 'e': 0.4757322432417888}",20,0,-73.54144466770815,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
44,False,"{'a': 0.7, 'e': 0.4535961214255773}",25,0,-17.847657063961485,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
45,False,"{'a': 0.7, 'e': 0.4311765167986662}",30,0,-272.6553625188124,"{0: 20, 1: 0, 2: 0, 3: 5, 4: 5}",0
46,False,"{'a': 0.7, 'e': 0.4084874408841574}",30,15,9.770188206109902,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
47,False,"{'a': 0.7, 'e': 0.385543073615936}",20,3,-48.89614028258634,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
48,False,"{'a': 0.7, 'e': 0.3623577544766736}",25,9,3.6462372317155283,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
49,False,"{'a': 0.7, 'e': 0.3389459735361172}",20,11,-46.43091309448296,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
50,False,"{'a': 0.7, 'e': 0.3153223623952687}",20,3,-0.12109923476009721,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
51,False,"{'a': 0.7, 'e': 0.29150168504210905}",20,0,-77.68917331139737,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
52,False,"{'a': 0.7, 'e': 0.26749882862458735}",25,0,-25.521038623082173,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
53,False,"{'a': 0.7, 'e': 0.24332879414663827}",20,0,-38.5834430770913,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
54,False,"{'a': 0.7, 'e': 0.2190066870930415}",25,11,-51.20056810768418,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
55,False,"{'a': 0.7, 'e': 0.19454770798898718}",20,0,4.780402430280567,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
56,False,"{'a': 0.7, 'e': 0.16996714290024104}",20,9,17.212235926245032,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.7, 'e': 0.14528035387985133}",25,0,9.756141247547815,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
58,False,"{'a': 0.7, 'e': 0.12050276936736662}",30,13,-56.398631782959406,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
59,False,"{'a': 0.7, 'e': 0.09564987454656154}",30,20,14.722166445397654,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.7, 'e': 0.0707372016677029}",30,20,-16.179007764818103,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
61,False,"{'a': 0.7, 'e': 0.04578032034039728}",25,4,-10.375173006940656,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
1,True,"{'a': 0, 'e': 0}",20,6,-21.898259873107254,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2,True,"{'a': 0, 'e': 0}",20,10,15.189801725763726,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,14,27.781855658752235,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,0,11.188509431636492,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",20,0,21.332128733341982,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",30,0,3.688244453836096,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
7,True,"{'a': 0, 'e': 0}",20,4,27.809169072497305,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,13,-2.565305166318259,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,0,18.80268409633173,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",20,4,12.979524895957866,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
