trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
42,False,"{'a': 0.5, 'e': 0.49757104789172696}",20,0,-57.49089222609929,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
43,False,"{'a': 0.5, 'e': 0.4757322432417888}",20,0,-122.71607284244459,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
44,False,"{'a': 0.5, 'e': 0.4535961214255773}",20,6,-85.20943830037115,"{0: 9, 1: 0, 2: 2, 3: 2, 4: 1}",1
45,False,"{'a': 0.5, 'e': 0.4311765167986662}",25,14,-13.74146325154991,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
46,False,"{'a': 0.5, 'e': 0.4084874408841574}",20,0,-56.00088106661609,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
47,False,"{'a': 0.5, 'e': 0.385543073615936}",30,0,-102.35725394334908,"{0: 24, 1: 0, 2: 3, 3: 1, 4: 2}",1
48,False,"{'a': 0.5, 'e': 0.3623577544766736}",20,0,-38.2888197558442,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
49,False,"{'a': 0.5, 'e': 0.3389459735361172}",25,0,-96.80761475110455,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
50,False,"{'a': 0.5, 'e': 0.3153223623952687}",20,0,-1.1448334947430467,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
51,False,"{'a': 0.5, 'e': 0.29150168504210905}",25,0,-25.81733181908906,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1
52,False,"{'a': 0.5, 'e': 0.26749882862458735}",20,0,-41.98439373529533,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
53,False,"{'a': 0.5, 'e': 0.24332879414663827}",20,9,-34.59461832870684,"{0: 8, 1: 0, 2: 1, 3: 2, 4: 0}",1
54,False,"{'a': 0.5, 'e': 0.2190066870930415}",25,0,-79.80376438151181,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
55,False,"{'a': 0.5, 'e': 0.19454770798898718}",20,0,-25.1838064746373,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
56,False,"{'a': 0.5, 'e': 0.16996714290024104}",25,7,27.356654105171806,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.5, 'e': 0.14528035387985133}",35,21,-15.449494816919806,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
58,False,"{'a': 0.5, 'e': 0.12050276936736662}",20,10,-22.03594164044439,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
59,False,"{'a': 0.5, 'e': 0.09564987454656154}",25,0,-55.60391201262528,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
60,False,"{'a': 0.5, 'e': 0.0707372016677029}",25,16,12.771515129539898,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.5, 'e': 0.04578032034039728}",30,14,-17.39361004099751,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1,True,"{'a': 0, 'e': 0}",25,0,13.18185598874134,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",20,3,1.4509450728350581,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,0,-21.330429018519858,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
4,True,"{'a': 0, 'e': 0}",20,0,8.308178744164358,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",30,6,-41.76412610960056,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 1}",1
6,True,"{'a': 0, 'e': 0}",20,11,-32.76722396878636,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
7,True,"{'a': 0, 'e': 0}",20,0,13.112953404960836,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",20,14,1.2057556732231307,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,0,-18.85757347686414,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
10,True,"{'a': 0, 'e': 0}",20,0,4.168608043407633,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
