trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
51,False,"{'a': 0.5, 'e': 0.29150168504210905}",25,0,-53.38175015677553,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
52,False,"{'a': 0.5, 'e': 0.26749882862458735}",20,0,-76.478679159342,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
53,False,"{'a': 0.5, 'e': 0.24332879414663827}",25,0,-14.187237748107034,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
54,False,"{'a': 0.5, 'e': 0.2190066870930415}",20,0,-46.454117611740564,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
55,False,"{'a': 0.5, 'e': 0.19454770798898718}",25,0,8.62105587160069,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
56,False,"{'a': 0.5, 'e': 0.16996714290024104}",20,4,21.612563033109648,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.5, 'e': 0.14528035387985133}",25,0,9.855076534041508,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
58,False,"{'a': 0.5, 'e': 0.12050276936736662}",25,17,13.65998338424268,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.5, 'e': 0.09564987454656154}",35,25,6.822281177703315,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.5, 'e': 0.0707372016677029}",20,0,-45.45116980546914,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
61,False,"{'a': 0.5, 'e': 0.04578032034039728}",20,4,9.256540354439458,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,0,-13.386508523386098,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
2,True,"{'a': 0, 'e': 0}",30,22,5.212153580681836,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,0,-7.258468340501555,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",20,0,11.556770717883754,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",20,0,28.27846747666106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",30,19,-5.485721011267779,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,4,21.313016599388988,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,13,24.063042702404687,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,8,21.889750421624594,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,0,20.78132267901039,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
