trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
25,False,"{'a': 0.7, 'e': 0.9996875162757026}",20,7,-34.1752348482511,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 0}",1
26,False,"{'a': 0.7, 'e': 0.9996620190402377}",25,0,-128.8654881739333,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",0
27,False,"{'a': 0.7, 'e': 0.9996355221428369}",20,0,-120.49294016354625,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
28,False,"{'a': 0.7, 'e': 0.9996080256099974}",20,0,-118.71429393666094,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
29,False,"{'a': 0.7, 'e': 0.9995795294692156}",25,16,-64.44082133470316,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 1}",1
30,False,"{'a': 0.7, 'e': 0.9995500337489875}",25,0,-224.46235752131923,"{0: 13, 1: 0, 2: 6, 3: 3, 4: 3}",0
31,False,"{'a': 0.7, 'e': 0.999519538478809}",30,0,-199.30450099381406,"{0: 18, 1: 0, 2: 8, 3: 1, 4: 3}",0
32,False,"{'a': 0.7, 'e': 0.9994880436891754}",25,7,-85.23713371687168,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 1}",1
33,False,"{'a': 0.7, 'e': 0.9994555494115813}",30,9,-111.12382726077747,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 2}",1
34,False,"{'a': 0.7, 'e': 0.9994220556785212}",25,0,-85.36607755047216,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
35,False,"{'a': 0.7, 'e': 0.9993875625234886}",30,5,-127.92603077914194,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",1
36,False,"{'a': 0.7, 'e': 0.9993520699809768}",20,8,-122.76128051118056,"{0: 6, 1: 0, 2: 3, 3: 1, 4: 2}",1
37,False,"{'a': 0.7, 'e': 0.9993155780864782}",20,13,-30.463566666859766,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
38,False,"{'a': 0.7, 'e': 0.9992780868764849}",20,0,-94.70583262680123,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
39,False,"{'a': 0.7, 'e': 0.999239596388488}",20,0,-103.48345271412343,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
40,False,"{'a': 0.7, 'e': 0.9992001066609779}",20,0,-137.01366739875903,"{0: 10, 1: 0, 2: 7, 3: 2, 4: 1}",0
41,False,"{'a': 0.7, 'e': 0.9991596177334445}",30,0,-146.64647987234687,"{0: 20, 1: 0, 2: 7, 3: 1, 4: 2}",0
42,False,"{'a': 0.7, 'e': 0.9991181296463766}",20,0,-71.02626074150541,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
43,False,"{'a': 0.7, 'e': 0.9990756424412622}",20,0,-98.75360440578757,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
44,False,"{'a': 0.7, 'e': 0.9990321561605888}",20,0,-233.3478599310297,"{0: 7, 1: 0, 2: 8, 3: 2, 4: 3}",0
45,False,"{'a': 0.7, 'e': 0.9989876708478425}",20,0,-182.74887652077234,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
46,False,"{'a': 0.7, 'e': 0.9989421865475084}",30,0,-167.46466230812948,"{0: 20, 1: 0, 2: 5, 3: 3, 4: 2}",0
47,False,"{'a': 0.7, 'e': 0.9988957033050712}",25,0,-177.2476729045969,"{0: 13, 1: 0, 2: 9, 3: 1, 4: 2}",0
48,False,"{'a': 0.7, 'e': 0.9988482211670138}",20,0,-130.45088472577686,"{0: 11, 1: 0, 2: 6, 3: 2, 4: 1}",0
49,False,"{'a': 0.7, 'e': 0.9987997401808185}",25,0,-245.7295991811942,"{0: 14, 1: 0, 2: 4, 3: 3, 4: 4}",0
50,False,"{'a': 0.7, 'e': 0.9987502603949663}",25,0,-150.63556250432745,"{0: 14, 1: 0, 2: 8, 3: 2, 4: 1}",0
51,False,"{'a': 0.7, 'e': 0.9986997818589368}",25,12,-22.85709313588164,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
52,False,"{'a': 0.7, 'e': 0.9986483046232089}",25,0,-149.0199643652172,"{0: 15, 1: 0, 2: 6, 3: 3, 4: 1}",0
53,False,"{'a': 0.7, 'e': 0.9985958287392593}",30,0,-255.85755959177033,"{0: 16, 1: 0, 2: 8, 3: 2, 4: 4}",0
54,False,"{'a': 0.7, 'e': 0.9985423542595644}",30,0,-263.2657925181893,"{0: 17, 1: 0, 2: 6, 3: 3, 4: 4}",0
55,False,"{'a': 0.7, 'e': 0.9984878812375985}",25,0,-249.1232176465231,"{0: 10, 1: 0, 2: 10, 3: 2, 4: 3}",0
56,False,"{'a': 0.7, 'e': 0.9984324097278344}",30,0,-212.76497862088553,"{0: 17, 1: 0, 2: 9, 3: 1, 4: 3}",0
57,False,"{'a': 0.7, 'e': 0.9983759397857438}",25,0,-188.19251957965147,"{0: 13, 1: 0, 2: 8, 3: 2, 4: 2}",0
58,False,"{'a': 0.7, 'e': 0.9983184714677966}",25,0,-228.51440512565495,"{0: 10, 1: 0, 2: 12, 3: 0, 4: 3}",0
59,False,"{'a': 0.7, 'e': 0.9982600048314613}",25,0,-189.17204863129473,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",0
60,False,"{'a': 0.7, 'e': 0.9982005399352042}",20,0,-184.08546537808886,"{0: 8, 1: 0, 2: 9, 3: 1, 4: 2}",0
61,False,"{'a': 0.7, 'e': 0.9981400768384904}",20,0,-177.8225309999914,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 3}",0
62,False,"{'a': 0.7, 'e': 0.9980786156017829}",25,0,-170.85883854093024,"{0: 14, 1: 0, 2: 8, 3: 1, 4: 2}",0
63,False,"{'a': 0.7, 'e': 0.9980161562865429}",30,0,-142.24599502674644,"{0: 21, 1: 0, 2: 6, 3: 1, 4: 2}",0
64,False,"{'a': 0.7, 'e': 0.99795269895523}",20,0,-134.23385709762152,"{0: 11, 1: 0, 2: 4, 3: 5, 4: 0}",0
65,False,"{'a': 0.7, 'e': 0.9978882436713011}",20,2,-159.111621321275,"{0: 8, 1: 0, 2: 7, 3: 1, 4: 2}",1
66,False,"{'a': 0.7, 'e': 0.9978227904992117}",20,0,-91.7761556086341,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
67,False,"{'a': 0.7, 'e': 0.9977563395044151}",25,10,-85.08873914490043,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 1}",1
68,False,"{'a': 0.7, 'e': 0.9976888907533621}",25,0,-123.86133710790439,"{0: 15, 1: 0, 2: 8, 3: 1, 4: 1}",0
69,False,"{'a': 0.7, 'e': 0.9976204443135014}",30,0,-246.0525034531042,"{0: 17, 1: 0, 2: 8, 3: 1, 4: 4}",0
70,False,"{'a': 0.7, 'e': 0.9975510002532796}",25,0,-193.61609701441301,"{0: 15, 1: 0, 2: 5, 3: 2, 4: 3}",0
71,False,"{'a': 0.7, 'e': 0.9974805586421406}",35,0,-144.66873205282158,"{0: 23, 1: 0, 2: 10, 3: 1, 4: 1}",0
72,False,"{'a': 0.7, 'e': 0.9974091195505261}",35,0,-206.14322608121918,"{0: 19, 1: 0, 2: 13, 3: 1, 4: 2}",0
73,False,"{'a': 0.7, 'e': 0.9973366830498752}",35,0,-232.89946491512111,"{0: 21, 1: 0, 2: 10, 3: 0, 4: 4}",0
74,False,"{'a': 0.7, 'e': 0.9972632492126244}",20,0,-167.83303788806316,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
75,False,"{'a': 0.7, 'e': 0.9971888181122075}",20,2,-119.44056579793642,"{0: 10, 1: 0, 2: 5, 3: 2, 4: 1}",1
76,False,"{'a': 0.7, 'e': 0.9971133898230555}",20,0,-235.08185029690395,"{0: 10, 1: 0, 2: 4, 3: 2, 4: 4}",0
77,False,"{'a': 0.7, 'e': 0.9970369644205967}",25,12,-37.209849643619876,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
78,False,"{'a': 0.7, 'e': 0.9969595419812568}",20,2,-27.92770014663956,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
79,False,"{'a': 0.7, 'e': 0.9968811225824579}",25,0,-85.73284232640066,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
80,False,"{'a': 0.7, 'e': 0.9968017063026194}",20,0,-231.82280048837575,"{0: 9, 1: 0, 2: 6, 3: 1, 4: 4}",0
81,False,"{'a': 0.7, 'e': 0.9967212932211577}",25,0,-280.13982668235354,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 5}",0
82,False,"{'a': 0.7, 'e': 0.9966398834184859}",30,0,-106.4651925837206,"{0: 19, 1: 0, 2: 9, 3: 2, 4: 0}",0
83,False,"{'a': 0.7, 'e': 0.9965574769760137}",30,2,-277.2867146479361,"{0: 12, 1: 0, 2: 11, 3: 1, 4: 4}",1
84,False,"{'a': 0.7, 'e': 0.9964740739761475}",30,0,-155.54916000091458,"{0: 22, 1: 0, 2: 4, 3: 1, 4: 3}",0
85,False,"{'a': 0.7, 'e': 0.9963896745022904}",20,0,-87.09341729412289,"{0: 10, 1: 0, 2: 10, 3: 0, 4: 0}",0
86,False,"{'a': 0.7, 'e': 0.996304278638842}",20,0,-182.4578690198368,"{0: 9, 1: 0, 2: 7, 3: 2, 4: 2}",0
87,False,"{'a': 0.7, 'e': 0.9962178864711978}",30,0,-199.23274320092028,"{0: 15, 1: 0, 2: 11, 3: 3, 4: 1}",0
88,False,"{'a': 0.7, 'e': 0.9961304980857502}",30,0,-134.31902750997816,"{0: 19, 1: 0, 2: 8, 3: 2, 4: 1}",0
89,False,"{'a': 0.7, 'e': 0.9960421135698875}",25,0,-256.5995950196185,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 5}",0
90,False,"{'a': 0.7, 'e': 0.9959527330119943}",25,0,-171.579533844414,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 4}",0
91,False,"{'a': 0.7, 'e': 0.9958623565014509}",20,0,-104.9383490020916,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
92,False,"{'a': 0.7, 'e': 0.9957709841286342}",25,0,-316.3473062637837,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 6}",0
93,False,"{'a': 0.7, 'e': 0.9956786159849162}",20,0,-130.50055337484216,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 3}",0
94,False,"{'a': 0.7, 'e': 0.9955852521626654}",20,0,-117.22042669389255,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
95,False,"{'a': 0.7, 'e': 0.9954908927552453}",20,0,-61.30957833428707,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
96,False,"{'a': 0.7, 'e': 0.9953955378570153}",20,0,-211.7733826609657,"{0: 8, 1: 0, 2: 8, 3: 1, 4: 3}",0
97,False,"{'a': 0.7, 'e': 0.9952991875633305}",20,0,-177.04923713517798,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 4}",0
98,False,"{'a': 0.7, 'e': 0.995201841970541}",20,0,-111.3690458575778,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
99,False,"{'a': 0.7, 'e': 0.9951035011759926}",20,0,-159.90951618913934,"{0: 7, 1: 0, 2: 9, 3: 4, 4: 0}",0
100,False,"{'a': 0.7, 'e': 0.9950041652780258}",25,20,8.033536967019888,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.7, 'e': 0.9949038343759766}",30,9,-82.51549815363083,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 1}",1
102,False,"{'a': 0.7, 'e': 0.994802508570176}",20,0,-143.47980915404185,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
103,False,"{'a': 0.7, 'e': 0.9947001879619498}",20,0,-147.46960376193746,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
104,False,"{'a': 0.7, 'e': 0.9945968726536185}",20,0,-190.624389600448,"{0: 9, 1: 0, 2: 6, 3: 3, 4: 2}",0
105,False,"{'a': 0.7, 'e': 0.9944925627484974}",20,0,-100.15377100464617,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
106,False,"{'a': 0.7, 'e': 0.9943872583508965}",25,0,-229.4736172713125,"{0: 13, 1: 0, 2: 8, 3: 0, 4: 4}",0
107,False,"{'a': 0.7, 'e': 0.9942809595661201}",20,8,-90.43438065866087,"{0: 6, 1: 0, 2: 4, 3: 1, 4: 1}",1
108,False,"{'a': 0.7, 'e': 0.9941736665004669}",30,0,-218.70393954686782,"{0: 19, 1: 0, 2: 6, 3: 1, 4: 4}",0
109,False,"{'a': 0.7, 'e': 0.9940653792612301}",20,0,-68.46662238073402,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
110,False,"{'a': 0.7, 'e': 0.9939560979566968}",35,0,-362.69563779386493,"{0: 15, 1: 0, 2: 12, 3: 3, 4: 5}",0
111,False,"{'a': 0.7, 'e': 0.9938458226961485}",25,0,-161.47033094688263,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
112,False,"{'a': 0.7, 'e': 0.9937345535898603}",20,0,-112.0286515149723,"{0: 11, 1: 0, 2: 6, 3: 3, 4: 0}",0
113,False,"{'a': 0.7, 'e': 0.9936222907491012}",25,0,-204.6817183852545,"{0: 14, 1: 0, 2: 6, 3: 2, 4: 3}",0
114,False,"{'a': 0.7, 'e': 0.9935090342861342}",20,0,-24.235274915120193,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
115,False,"{'a': 0.7, 'e': 0.9933947843142158}",25,0,-225.4599724457058,"{0: 12, 1: 0, 2: 8, 3: 2, 4: 3}",0
116,False,"{'a': 0.7, 'e': 0.9932795409475959}",35,0,-105.39242604245524,"{0: 23, 1: 0, 2: 11, 3: 1, 4: 0}",0
117,False,"{'a': 0.7, 'e': 0.9931633043015177}",20,0,-158.963504800169,"{0: 8, 1: 0, 2: 9, 3: 2, 4: 1}",0
118,False,"{'a': 0.7, 'e': 0.993046074492218}",20,0,-88.63839944765242,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
119,False,"{'a': 0.7, 'e': 0.9929278516369265}",20,0,-45.389260574662636,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
120,False,"{'a': 0.7, 'e': 0.9928086358538663}",25,0,-149.8292826681197,"{0: 15, 1: 0, 2: 8, 3: 0, 4: 2}",0
121,False,"{'a': 0.7, 'e': 0.9926884272622528}",30,0,-94.46453292617683,"{0: 25, 1: 0, 2: 2, 3: 1, 4: 2}",0
122,False,"{'a': 0.7, 'e': 0.9925672259822949}",30,17,-152.98581608182602,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 3}",1
123,False,"{'a': 0.7, 'e': 0.9924450321351935}",20,10,13.595499364692081,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.7, 'e': 0.9923218458431429}",30,0,-388.7353475408699,"{0: 12, 1: 0, 2: 8, 3: 4, 4: 6}",0
125,False,"{'a': 0.7, 'e': 0.992197667229329}",20,0,-137.55280363407317,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
126,False,"{'a': 0.7, 'e': 0.9920724964179307}",20,0,-155.99032040054303,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 2}",0
127,False,"{'a': 0.7, 'e': 0.9919463335341185}",25,0,-174.7249070394313,"{0: 17, 1: 0, 2: 3, 3: 2, 4: 3}",0
128,False,"{'a': 0.7, 'e': 0.9918191787040556}",20,0,-148.9881646231803,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
129,False,"{'a': 0.7, 'e': 0.9916910320548965}",20,0,-130.23838723766548,"{0: 11, 1: 0, 2: 6, 3: 2, 4: 1}",0
130,False,"{'a': 0.7, 'e': 0.9915618937147881}",20,0,-211.7448366487418,"{0: 9, 1: 0, 2: 6, 3: 2, 4: 3}",0
131,False,"{'a': 0.7, 'e': 0.9914317638128685}",35,0,-298.97136323874577,"{0: 21, 1: 0, 2: 6, 3: 3, 4: 5}",0
132,False,"{'a': 0.7, 'e': 0.9913006424792677}",25,0,-174.8620669690197,"{0: 11, 1: 0, 2: 11, 3: 2, 4: 1}",0
133,False,"{'a': 0.7, 'e': 0.9911685298451072}",20,0,-173.0096157458203,"{0: 10, 1: 0, 2: 6, 3: 2, 4: 2}",0
134,False,"{'a': 0.7, 'e': 0.9910354260424993}",25,0,-70.12510376992084,"{0: 16, 1: 0, 2: 9, 3: 0, 4: 0}",0
135,False,"{'a': 0.7, 'e': 0.9909013312045479}",20,0,-44.29615312391208,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
136,False,"{'a': 0.7, 'e': 0.990766245465348}",30,0,-210.37869636298612,"{0: 15, 1: 0, 2: 11, 3: 2, 4: 2}",0
137,False,"{'a': 0.7, 'e': 0.9906301689599851}",20,0,-98.20657079499242,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
138,False,"{'a': 0.7, 'e': 0.9904931018245359}",20,0,-150.1360655080493,"{0: 9, 1: 0, 2: 8, 3: 2, 4: 1}",0
139,False,"{'a': 0.7, 'e': 0.9903550441960673}",30,0,-174.11360644234375,"{0: 20, 1: 0, 2: 7, 3: 0, 4: 3}",0
140,False,"{'a': 0.7, 'e': 0.9902159962126371}",25,0,-256.2820900551781,"{0: 13, 1: 0, 2: 5, 3: 3, 4: 4}",0
141,False,"{'a': 0.7, 'e': 0.9900759580132933}",20,0,-125.57816250711232,"{0: 10, 1: 0, 2: 8, 3: 1, 4: 1}",0
142,False,"{'a': 0.7, 'e': 0.9899349297380738}",30,0,-162.91324135992969,"{0: 19, 1: 0, 2: 8, 3: 1, 4: 2}",0
143,False,"{'a': 0.7, 'e': 0.9897929115280072}",20,0,-207.13479640128122,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 4}",0
144,False,"{'a': 0.7, 'e': 0.9896499035251115}",30,0,-209.66739368733963,"{0: 19, 1: 0, 2: 7, 3: 0, 4: 4}",0
145,False,"{'a': 0.7, 'e': 0.9895059058723947}",25,0,-128.59505023779639,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
146,False,"{'a': 0.7, 'e': 0.9893609187138546}",20,0,-107.97520219920389,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
147,False,"{'a': 0.7, 'e': 0.9892149421944781}",25,0,-182.79254485255464,"{0: 13, 1: 0, 2: 8, 3: 2, 4: 2}",0
148,False,"{'a': 0.7, 'e': 0.989067976460242}",20,0,-116.03221858597561,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
149,False,"{'a': 0.7, 'e': 0.9889200216581118}",20,0,-58.24418920348724,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
150,False,"{'a': 0.7, 'e': 0.9887710779360422}",30,20,-26.04227288264751,"{0: 8, 1: 0, 2: 0, 3: 2, 4: 0}",1
151,False,"{'a': 0.7, 'e': 0.9886211454429773}",20,6,-55.3252103503521,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
152,False,"{'a': 0.7, 'e': 0.9884702243288492}",20,0,-176.5530409246681,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 3}",1
153,False,"{'a': 0.7, 'e': 0.9883183147445792}",25,0,-138.33228931718943,"{0: 16, 1: 0, 2: 5, 3: 3, 4: 1}",0
154,False,"{'a': 0.7, 'e': 0.9881654168420767}",20,5,-138.4425057089703,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 3}",1
155,False,"{'a': 0.7, 'e': 0.9880115307742399}",20,12,-44.03858259702518,"{0: 4, 1: 0, 2: 3, 3: 1, 4: 0}",1
156,False,"{'a': 0.7, 'e': 0.9878566566949545}",25,0,-205.72886093470242,"{0: 14, 1: 0, 2: 6, 3: 2, 4: 3}",0
157,False,"{'a': 0.7, 'e': 0.9877007947590948}",30,0,-262.8812707930768,"{0: 15, 1: 0, 2: 10, 3: 1, 4: 4}",0
158,False,"{'a': 0.7, 'e': 0.9875439451225226}",20,0,-105.6959903479518,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
159,False,"{'a': 0.7, 'e': 0.9873861079420876}",20,0,-135.56545692048954,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
160,False,"{'a': 0.7, 'e': 0.9872272833756269}",25,0,-189.55971747096774,"{0: 12, 1: 0, 2: 10, 3: 1, 4: 2}",0
161,False,"{'a': 0.7, 'e': 0.9870674715819652}",30,0,-239.1990467243595,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 5}",0
162,False,"{'a': 0.7, 'e': 0.986906672720914}",30,0,-282.87766363472656,"{0: 16, 1: 0, 2: 8, 3: 1, 4: 5}",0
163,False,"{'a': 0.7, 'e': 0.9867448869532726}",20,0,-101.24398683676986,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
164,False,"{'a': 0.7, 'e': 0.9865821144408262}",20,0,-42.10289337840207,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
165,False,"{'a': 0.7, 'e': 0.9864183553463477}",20,0,-157.03051280783868,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
166,False,"{'a': 0.7, 'e': 0.986253609833596}",20,0,-162.5598456846987,"{0: 9, 1: 0, 2: 9, 3: 0, 4: 2}",0
167,False,"{'a': 0.7, 'e': 0.9860878780673167}",25,0,-196.63977323045296,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 4}",0
168,False,"{'a': 0.7, 'e': 0.9859211602132415}",25,5,-111.37673311636865,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",1
169,False,"{'a': 0.7, 'e': 0.9857534564380882}",25,0,-93.08977235982869,"{0: 19, 1: 0, 2: 2, 3: 3, 4: 1}",0
170,False,"{'a': 0.7, 'e': 0.9855847669095608}",20,2,-93.8565005789232,"{0: 10, 1: 0, 2: 7, 3: 0, 4: 1}",1
171,False,"{'a': 0.7, 'e': 0.9854150917963483}",20,0,-124.94881470911066,"{0: 11, 1: 0, 2: 6, 3: 2, 4: 1}",0
172,False,"{'a': 0.7, 'e': 0.9852444312681263}",25,12,-168.43421798360188,"{0: 5, 1: 0, 2: 4, 3: 1, 4: 3}",1
173,False,"{'a': 0.7, 'e': 0.9850727854955552}",25,0,-174.96014207402973,"{0: 14, 1: 0, 2: 8, 3: 1, 4: 2}",0
174,False,"{'a': 0.7, 'e': 0.9849001546502806}",20,0,-112.61930648742097,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
175,False,"{'a': 0.7, 'e': 0.9847265389049334}",20,0,-135.26391403453061,"{0: 10, 1: 0, 2: 7, 3: 2, 4: 1}",0
176,False,"{'a': 0.7, 'e': 0.9845519384331295}",30,0,-126.11338383423771,"{0: 19, 1: 0, 2: 9, 3: 1, 4: 1}",0
177,False,"{'a': 0.7, 'e': 0.984376353409469}",25,0,-207.8397104025294,"{0: 13, 1: 0, 2: 8, 3: 1, 4: 3}",0
178,False,"{'a': 0.7, 'e': 0.9841997840095373}",25,0,-144.2539990142962,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
179,False,"{'a': 0.7, 'e': 0.9840222304099036}",35,21,-96.14614789331037,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 2}",1
180,False,"{'a': 0.7, 'e': 0.9838436927881214}",20,0,-142.89359554984398,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
181,False,"{'a': 0.7, 'e': 0.9836641713227284}",20,11,-18.973875942526433,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
182,False,"{'a': 0.7, 'e': 0.9834836661932461}",25,0,-184.84611838666012,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",0
183,False,"{'a': 0.7, 'e': 0.9833021775801796}",25,0,-169.9778322038026,"{0: 14, 1: 0, 2: 6, 3: 4, 4: 1}",0
